country,year,temperature_anomaly,co2_emission,sea_level_change,temp_anomaly_z,sea_level_z,co2_growth,co2_growth_norm,risk_score
Fiji,2002,44.85544427456882,20.354214145380283,3.4046351004109647,-0.793257594049561,0.8250076929109306,0.4026059193186724,0.9604395604395605,0.05650460968927379
Germany,2002,74.43311315718041,2545.6564866343424,17.53497979614324,0.7427105396463913,-0.021208221539315227,-0.09894261132422977,0.21670329670329672,0.4321246145263216
Eritrea,2002,109.08106676114701,0.0,0.0,-0.9068994721325911,0.0,0.0,0.4941758241758242,-0.3051969888135483
Georgia,2002,47.52259504849354,60.33529980661174,18.347010020108257,0.5155009875985066,-0.6663260436734504,0.30285803939269007,0.9202197802197802,0.4005512191304973
France,2002,37.50754905598492,1174.1345409940643,3688.841141566441,0.8921067781170998,0.6679266606576723,0.1003056333666188,0.763956043956044,0.8088255343768975
Guinea-Bissau,2002,43.34455399642314,3.3002621869086486,8.486647093501446,-1.6836215013589284,1.2349215812634693,0.06667263006767166,0.729010989010989,-0.3761231377234736
Afghanistan,2002,55.53665020704459,31.931467959448455,451.9089486528466,1.3839469264715878,1.3062131881493835,-0.048499868634295784,0.27824175824175823,1.036688628338198
Iceland,2002,95.70252184573039,6.3414303652438315,0.0,-0.6409979363535403,0.0,0.02966565110249042,0.6810989010989011,-0.11616929784709981
India,2002,13.802135118456736,46568.58004487453,4305.827510406959,-0.09998665997714602,-0.2565595804418585,0.09709446364854069,0.7610989010989011,0.12702442425272562
Kenya,2002,67.68149759727025,13.379978072264901,167.4866433785835,0.6915616500328521,-0.26138214561891127,-0.08892687658034171,0.22747252747252747,0.36174615413440203
Lao People’s Democratic Republic,2002,69.19474407369151,27.292736136028214,1.5006872996255478,-0.7782579577364701,-1.6009831529254672,-0.18290098818883782,0.13186813186813187,-0.669765169892889
Republic of Korea,2002,137.69656375241883,0.0,0.0,0.7512002055202627,0.0,0.0,0.4941758241758242,0.5238528500128786
Kazakhstan,2002,98.30918986465814,75.73119242890992,1.849763422001397,0.3990659194205936,-0.406617027015249,-0.13566261295044613,0.1808791208791209,0.1724732905709833
Kyrgyz Republic,2002,109.22879740955284,0.45732679983877594,6.328923401098373,1.680337399518806,-0.9740898183584494,0.40518315870666544,0.9615384615384616,0.9338122745492515
Japan,2002,57.41831694413767,5083.012161491041,124.73705437359338,0.9474225263995512,0.7951815863844546,0.18784232749981422,0.8481318681318681,0.887187140916227
Kiribati,2002,74.48603350772568,15.501790636086495,0.0,0.10891717724682431,0.0,0.04301105622160706,0.6978021978021978,0.2637992479640715
Latvia,2002,119.03680804801218,0.0,0.0,-0.3409610325254103,0.0,0.0,0.4941758241758242,-0.022227769009957904
Lithuania,2002,133.76421353742307,0.0,0.0,0.5902842980244559,0.0,0.0,0.4941758241758242,0.4433948962649752
Malawi,2002,15.202521102811284,726.0258461211309,125.39824280645196,0.46490016343535534,0.6167535422879842,-0.1842884792534587,0.13054945054945055,0.39496562534010965
Libya,2002,147.4272933609722,0.0,0.0,1.0508710626629907,0.0,0.0,0.4941758241758242,0.6736882785842426
Madagascar,2002,20.662464151196403,178.41933562793454,131.2743415450959,-0.7669448019817855,0.526242484901309,-0.3490987875588767,0.01120879120879121,-0.2748612666479936
Malaysia,2002,97.72266775117865,0.21846585800489646,1.8094509192384887,-0.5826570536823192,-0.8729651519412233,-0.08824892156141428,0.22835164835164834,-0.39741606272390984
Liberia,2002,93.30170874388573,4.478598230860345,0.754227814937947,0.37776507958944605,-1.6848987298930904,0.3090815240491811,0.9241758241758242,0.12915554106885213
Malta,2002,107.3991424628573,0.0,0.0,-0.8493823557749579,0.0,0.0,0.4941758241758242,-0.2764384306347317
Mali,2002,107.23663412077424,0.15734880385148983,5.861646829245637,-0.11469615938398516,1.1780470440781787,0.2626946403942316,0.9004395604395604,0.4483931972555113
Netherlands,2002,86.05786350348161,141.68052325911523,1.7502425037198877,-0.7992567028685343,-0.9552193756487435,-0.04089070994647659,0.289010989010989,-0.5039689298607192
Nigeria,2002,67.22283043120456,126.21935315437949,57.587198757828745,-0.815139029951888,-1.8029411297491482,-0.027821304655255896,0.307032967032967,-0.6760478508158836
Morocco,2002,118.51859402515667,0.023587194518334954,0.8092902258777224,0.22587121639832233,-1.345999844117951,-0.18334327640002046,0.13164835164835165,-0.11676985512992355
Nicaragua,2002,45.84684421043864,139.88924941013812,13.27394353674481,0.9259492676669405,0.4158941885092873,-0.16786683043419448,0.14703296703296703,0.5902633616452178
Niger,2002,69.56174081105733,2.4187373686606444,16.61304986828062,-0.4072889801984368,-1.078820092455435,-0.06172841353977143,0.2610989010989011,-0.34107883826063506
New Zealand,2002,75.42492747912267,152.1463815099808,0.9486151626891162,0.5373201249431063,-0.3425854440894217,-0.018198656169828187,0.31846153846153846,0.2956814351921303
Poland,2002,48.803731570091834,368.7733866392963,23.56279895226141,-1.3291390394917206,0.24722189389139054,0.19397215849264637,0.8520879120879121,-0.35949876734120856
Norway,2002,54.41852197957211,163.593005967613,5.062888219733025,-0.8475331688199093,1.4067248332756745,-0.04228082265608868,0.28593406593406595,-0.05664139797459994
Papua New Guinea,2002,46.15919657126379,129.62077971971482,16.768424255906893,1.187434881408767,0.8055549132054778,0.09562966570640996,0.7589010989010989,0.9824987530158087
Portugal,2002,114.19742892992883,7.853549016937504,2.291269160879091,0.47883074044146934,1.1444734203734523,0.2871696688441705,0.9134065934065934,0.7423320323174031
Peru,2002,42.325661961663634,360.93711803838227,56.624453307270265,-0.16250298906566335,1.448780218843535,-0.24623754918216956,0.07428571428571429,0.2307902635215896
Pakistan,2002,34.77380326520349,736.9624249852659,1265.8413173258907,1.964205255564343,-1.6487765746488805,-0.09572365523978565,0.22043956043956045,0.7184791809842637
Panama,2002,97.65412183777578,3.0988443414123275,1.2276230924567209,-0.41499480973467545,1.5891914761639567,-0.03544446988395722,0.29714285714285715,0.19948374750831083
Paraguay,2002,44.77544614404397,217.51074391973876,7.013915477917525,-0.12315773056360751,0.9276150289801847,-0.15388688199308165,0.1610989010989011,0.17227381084390353
Republic of Congo,2002,115.98821013259047,0.15170717017236338,2.3903048592673777,0.626213309148434,1.260968691975934,-0.0733321376592404,0.24505494505494504,0.6388168764858873
Republic of Yemen,2002,43.64560142390747,186.2451612709927,37.616650159981546,-0.04650277061971233,0.8453320928453535,-0.2514141397295836,0.0698901098901099,0.1667820662262475
Senegal,2002,120.85369525114068,7.3808324162430345,0.0,0.8144346518558833,0.0,-0.1408305416000083,0.17582417582417584,0.45996457867519436
Russia,2002,52.508644359495484,1048.6308326815704,80.31722019724823,-0.7762376254011367,-1.5253015183198635,-0.002799998032311013,0.34417582417582415,-0.5899263691117939
Bhutan,2002,57.470810187154925,0.2298230740188023,6.129583230368407,-1.0562470884515347,1.0368315177315808,-0.27897448282405257,0.05098901098901099,-0.3054605373827479
Uzbekistan,2002,144.4629701414983,0.0,0.0,0.649857728573048,0.0,0.0,0.4941758241758242,0.4731816115392713
Zambia,2002,121.92227048876805,25.627626969369132,0.0,1.179041056802836,0.0,-0.2200131649778171,0.09824175824175824,0.6189930558739455
Zimbabwe,2002,34.35884242207451,301.2826193681988,34.90719399353189,1.289891708980324,1.2307601851439105,0.08699833932491474,0.7516483516483516,1.1165923970134495
Armenia,2002,90.31367052233118,14.156633378278556,0.0,-0.2543208504538975,0.0,0.22956733666319717,0.8804395604395604,0.13697144290491936
Botswana,2002,85.41620386987583,226.59491089250395,0.0,0.9202089086078195,0.0,0.02269373322897561,0.6716483516483517,0.6615989597984152
Bangladesh,2002,41.09937312577744,562.0646488551807,157.36202457514526,-1.568599825309737,-0.7748165626531196,0.04756560450065872,0.7037362637362637,-0.7281423460646134
Belize,2002,127.47989698276098,0.0,0.0,-0.06562894142148477,0.0,0.0,0.4941758241758242,0.11543827654200486
Cape Verde,2002,50.673679979176256,8.926408959973156,2.253942325470801,0.26822881130231335,0.5743911958975156,-0.07528513300265582,0.24373626373626373,0.3221135239515389
Brunei Darussalam,2002,145.1715211726825,0.0,0.0,0.6819394634782777,0.0,0.0,0.4941758241758242,0.4892224789918861
Burundi,2002,29.281904692051153,38.13705268314394,54.55315342717813,-0.6399844235411024,0.8251358750788634,-0.0417737182297192,0.2865934065934066,-0.06898701477675656
Comoros,2002,121.46661480721536,0.0,0.0,-0.22604261286420932,0.0,0.0,0.4941758241758242,0.0352314408206426
Cyprus,2002,122.53165877559276,0.0,0.0,0.07523500943720765,0.0,0.0,0.4941758241758242,0.1858702519713511
Dominica,2002,16.17760319413408,507.8598399903023,36.064545421919775,1.103842287879256,0.7897895754805527,-0.30548303752916117,0.03296703296703297,0.7197691689258484
Saint Vincent and the Grenadines,2002,115.34855330556468,0.0,0.0,-0.14009103311804136,0.0,0.0,0.4941758241758242,0.07820723069372658
Taiwan,2002,67.66232720669322,1343.8961908294414,7.791904397789256,1.4708808817288483,-2.1972004549437627,-0.17348580334383246,0.14241758241758243,0.33872562460094635
Costa Rica,2002,58.80003087489929,42.99032976876387,1.4161870173455786,-1.1902789177640491,-2.124970188657389,-0.2977243140072108,0.037142857142857144,-1.0089906394706452
St. Lucia,2002,131.49919971381726,0.0,0.0,0.3501988291702493,0.0,0.0,0.4941758241758242,0.3233521618378719
Switzerland,2002,106.0486790495009,110.91994681944506,3.674906871454363,1.259604510578368,1.2191737362929627,0.051041170702602834,0.707032967032967,1.0857468926576668
Sudan,2002,54.5729923052313,10.452978672637666,46.20266745651682,-1.2089071918240448,0.31601262910719163,-0.3215388112104427,0.023736263736263738,-0.5341301909697049
Djibouti,2002,113.24937412182653,0.0,0.0,-0.3603960306970205,0.0,0.0,0.4941758241758242,-0.03194526809576298
Jamaica,2002,133.23188020549185,0.0,0.0,0.3812631025782878,0.0,0.0,0.4941758241758242,0.33888429854189117
Democratic Republic of Timor-Leste,2002,113.08528083455879,0.0,0.0,-0.6312507508409858,0.0,0.0,0.4941758241758242,-0.16737262816774565
Luxembourg,2002,94.59791843620538,0.0,0.0,-1.1930491561561123,0.0,0.0,0.4941758241758242,-0.44827183082530886
El Salvador,2002,51.26305976210832,213.74500534608916,6.364543473288066,-0.12176312315286492,1.7169123996317601,0.009670546200574393,0.6525274725274726,0.4782591601081614
St. Kitts and Nevis,2002,99.4572728258384,0.0,0.0,-1.083211041789446,0.0,0.0,0.4941758241758242,-0.39335277364197574
Tajikistan,2002,44.74733256132107,216.05955567295888,9.878857649486825,1.0284946954891834,-0.1276373188276466,-0.29683088339270103,0.037802197802197804,0.5000605433197217
Former Yugoslav Republic of Macedonia,2002,39.518616684167775,287.7967372088183,7.649411716120316,0.9015172870065807,1.36479032933675,-0.0018761316556609176,0.3454945054945055,0.827365061018992
Grenada,2002,135.48979271164404,0.0,0.0,0.4967268041310604,0.0,0.0,0.4941758241758242,0.3966161493182775
Haiti,2002,43.08472078343689,67.92010016866904,9.270940699667989,-1.0048072526912697,-1.3071799173583396,0.20521123442077238,0.8617582417582418,-0.5053121372898302
Guatemala,2002,38.72523586434619,62.709552064349914,323.37351184969526,-0.8802030080573799,0.8389105619010749,0.12856231803114815,0.7962637362637363,-0.0334402707693541
Israel,2002,99.02231534324248,91.02723350729939,0.927361679201175,0.24485891467458967,-0.30654587893373336,-0.19024087377750565,0.1232967032967033,0.09810929253955915
Jordan,2002,80.2291948669497,1.7428193100995681,1.6194913423504655,-1.749560907427191,-1.3178895127171868,-0.37066060040304016,0.0032967032967032967,-1.1373693452680218
Tuvalu,2002,75.99375144762942,14.885790140829657,0.0,0.03523657211262779,0.0,0.28987631250769863,0.9145054945054945,0.2919699344079622
Kuwait,2002,108.1318349126561,0.0,0.0,-1.1068663207054996,0.0,0.0,0.4941758241758242,-0.4051804131000025
Micronesia,2002,32.893570220680495,39.40845507648728,7.7225997616711695,0.6900270447105283,-1.0583894287222246,0.24296826509528247,0.8881318681318682,0.39977519705037967
Kosovo,2002,160.84303973357456,0.0,0.0,1.5711439997106944,0.0,0.0,0.4941758241758242,0.9338247471080945
Mauritius,2002,124.1163767345491,0.0,0.0,0.21478954053132351,0.0,0.0,0.4941758241758242,0.25564751751840903
Mongolia,2002,64.35954883459257,285.4609536241362,0.7108567375605959,0.6695832971892592,-1.7818613614137666,0.054186063354567215,0.7116483516483516,0.1919138818063817
Nepal,2002,39.53906950782258,19.946736399898498,163.18370644564735,-1.502971058206099,-0.8659099463253446,0.2445580227494537,0.8887912087912088,-0.6580301557307559
Namibia,2002,60.98257070676474,38.30047598538055,0.0,-1.7644558407961946,0.0,0.05440593176090358,0.7120879120879121,-0.6686015467717237
Mozambique,2002,10.311182808244686,436.39410077164393,277.9505354503808,-1.2725149655907129,-0.972308339410424,-0.02732738226890008,0.3076923076923077,-0.738411458369749
Myanmar,2002,26.39072468055749,1377.3924589034027,204.49919962887012,1.4513477502979102,0.9181150437936959,-0.18447606384993132,0.13032967032967033,0.9483957850065954
Philippines,2002,28.842731925913686,1607.9760505074357,227.2658834576146,-0.17970541803568055,0.9304793762502858,-0.2032444372823471,0.11076923076923077,0.12947393546298613
Oman,2002,31.374446553608745,564.3910325753435,14.403110770454067,-0.5177565367523377,0.7250471092781875,0.03599952817912233,0.6894505494505494,0.09296631831463348
Lesotho,2002,92.92154147162971,0.0,0.0,-1.3163898344860419,0.0,0.0,0.4941758241758242,-0.5099421699902736
Lebanon,2002,89.19227379746391,7.217500816721661,13.937357105828582,1.3409275093993522,-0.3215821740715957,-0.07664458448546241,0.24153846153846154,0.6786088583468954
Marshall Islands,2002,121.93448551352982,0.0,0.0,-0.09723116467693856,0.0,0.0,0.4941758241758242,0.09963716491427799
Montenegro,2002,121.9819876149608,0.0,0.0,-0.09405077967378646,0.0,0.0,0.4941758241758242,0.10122735741585404
Rwanda,2002,125.58445056582654,0.02519651440523764,9.246035108252926,1.9130487654781951,-0.37146536062196145,0.053220920183167486,0.7103296703296703,1.0953302117136063
Qatar,2002,108.86392879977736,15.48842463240336,0.0,0.04989039861243934,0.0,-0.3322797715458974,0.01802197802197802,0.030351792712813075
Puerto Rico,2002,110.10426410858061,58.15330832151129,0.0,0.6612441872541003,0.0,0.011735581268913053,0.6551648351648351,0.5271715441765007
Samoa,2002,139.18640642427474,0.0,0.0,1.0135658552770788,0.0,0.0,0.4941758241758242,0.6550356748912867
Seychelles,2002,99.10084267383671,0.0,0.0,-0.9655794334528847,0.0,0.0,0.4941758241758242,-0.33453696947369504
Gambia,2002,109.20910409538575,0.0,0.0,-0.8220316132002023,0.0,0.0,0.4941758241758242,-0.2627630593473539
Togo,2002,103.04761486604313,0.1565327311455931,0.8725521542210127,-0.35053176239821043,-1.456372216705672,0.06837790703832858,0.7307692307692307,-0.24730955530947046
Trinidad and Tobago,2002,106.28572232221562,0.0,0.0,-0.7334365015100582,0.0,0.0,0.4941758241758242,-0.21846550350228186
Tonga,2002,103.75435955274496,0.0,0.0,-0.9318332776112198,0.0,0.0,0.4941758241758242,-0.3176638915528627
Saudi Arabia,2003,82.56904469712624,1.5125423949276644,123.08996863393273,1.0032442527680032,-0.5319447722743047,0.08923015454846128,0.7531868131868132,0.6211892158851846
Romania,2003,51.22566882285565,2774.624125692753,1.2221200209307008,-1.23040154937439,1.263649837845553,0.2482853662141744,0.890989010989011,-0.09517410382138114
Spain,2003,83.17421971842664,717.1258035466508,27.989459639073186,1.2629105807373122,1.5278339436891504,0.1270729248814031,0.7947252747252748,1.1754396615240688
Slovenia,2003,127.97621777019981,0.0,0.0,-0.03186373844228545,0.0,0.0,0.4941758241758242,0.13232087803160453
South Sudan,2003,94.14878639477666,0.5547753346328951,0.0,-1.0816746649225841,0.0,-0.05033889846879125,0.2753846153846154,-0.4582219478459074
Sierra Leone,2003,113.6040893218788,0.13304756656207178,8.026466162088477,1.415975238076823,-0.9855676285087049,0.10133939113900348,0.7646153846153846,0.7402587087212859
South Africa,2003,42.11889955887086,2981.810372544788,20.868582632510922,-0.4515045896651826,0.38201886119040246,-0.2546670117627845,0.06813186813186813,-0.12890896215495035
Serbia,2003,89.12256472137196,278.165601989308,0.0,0.8769128868881291,0.0,-0.164824717051281,0.14967032967032967,0.4833575423451634
Slovak Republic,2003,76.44307384905655,8.503696092315609,0.7342427849065509,-1.395986352405033,-1.3091830879183495,-0.03632572742653517,0.2958241758241758,-0.8710825410389338
Solomon Islands,2003,62.344448028763544,0.589473316486729,0.7805901343780868,-1.2662996309993555,-1.2430274154939491,0.48068682008687125,0.981978021978022,-0.587161892005061
Swaziland,2003,85.05990620280664,1.637363353203772,0.0,-1.2712224634236107,0.0,0.09715011331798484,0.7613186813186813,-0.407215627316201
Turkey,2003,97.10177361770167,2.8726354698461476,11.041353434289563,-0.4589347701204313,-0.8951688618735096,-0.04969992739503426,0.27604395604395604,-0.3256879706217308
Tanzania,2003,81.93937661484395,18.215698518768114,85.41722427182516,1.2919348919331322,0.5290055109573195,0.2550217791489555,0.8958241758241758,1.0205158009052828
Tunisia,2003,148.5226324787156,0.0,0.0,1.109717175783129,0.0,0.0,0.4941758241758242,0.7031113351443118
Thailand,2003,65.16855920869743,3216.2628370204193,11.681407096880774,0.9079402961156285,-0.03755685072260881,0.03564390205882062,0.6892307692307692,0.6532280086825233
The Bahamas,2003,26.976344511410158,71.51021731312083,38.741152761930756,0.799956869800202,1.025311986589003,-0.2572520261028134,0.0654945054945055,0.6246891838662533
Uganda,2003,83.37610727016128,1.1903033294306389,4.180919199328343,-1.1386854971092912,0.30570599067219184,0.37952109668999134,0.9523076923076923,-0.22250924272789957
Vietnam,2003,55.435759603465065,981.0331848718613,108.45657935038828,1.293336867152007,1.0824623849445518,0.5211166692452815,0.9894505494505494,1.1599960754000787
United Kingdom,2003,56.650074913327785,2460.644674362352,13.15140036915545,-0.6357964223316357,0.9819764336433207,-0.31209358674285403,0.029010989010989013,-0.11279962773385699
Uruguay,2003,123.11910679066928,34.18094349383385,0.0,1.6361806028853918,0.0,-0.008060805292117945,0.33362637362637365,0.918178213530608
Venezuela,2003,144.8623346514918,0.0,0.0,0.872299582039666,0.0,0.0,0.4941758241758242,0.5844025382725803
United States,2003,29.132828081637932,22459.23040525693,419.36834688352656,-1.0882496056087754,1.5536415219532218,-0.2987586085734446,0.0367032967032967,-0.22238550940275437
Vanuatu,2003,18.882319979771594,310.33193821500106,10.249687171238577,-0.06038608545222945,-0.6024616232304641,0.46813781440860947,0.98,0.14331463262779243
United Arab Emirates,2003,111.91384791493007,0.06616603646472427,3.342235088552951,-0.2768597626904483,0.6855980920226588,-0.24651644837201403,0.0734065934065934,0.020711715081285637
Ukraine,2003,113.08137267139271,192.85535224427167,0.0,1.5496018627930637,0.0,0.03992390730360906,0.6945054945054945,0.9831525797481802
Bolivia,2003,38.20589237532786,60.203049493193575,31.012633904970663,-0.7223489384590029,-1.1941196621633063,0.16120486345032647,0.8246153846153846,-0.35261378627754736
Belgium,2003,51.01858867275232,47.79348146651181,320.97333452823244,-0.271748567590574,-1.3966419005205724,-0.031415713153580826,0.3028571428571429,-0.3243455210422586
Cote d'Ivoire,2003,93.5878528748031,0.2341590564309331,20.594217705460576,0.05143064821694034,1.3634467381067723,0.03898383948876383,0.6934065934065934,0.5064266497518026
Croatia,2003,64.07320252402947,120.3744376409286,0.0,-1.1562399867448985,0.0,-0.06540240525115681,0.2542857142857143,-0.501834279086735
Sri Lanka,2003,84.21044378876181,15.726890869330115,12.335369200969831,-0.542083327496626,-0.2609698817147498,-0.03797071001091046,0.29318681318681317,-0.235279596135219
Ecuador,2003,77.6630499114795,19.0585123626313,38.32810268578672,0.6428180902497028,0.8228297949292498,0.2505949747975409,0.8927472527472528,0.7537991799348771
Egypt,2003,74.06895058367338,133.42012674923558,129.91556793026723,1.4608693296530884,-0.7112932444674859,-0.14677503005600412,0.16901098901098902,0.6388793126363437
Sweden,2003,89.23583976005979,263.2955617076023,0.0,-0.0639840929252281,0.0,-0.0413794132670372,0.2876923076923077,0.05431564584507826
Moldova,2003,73.26737535901638,279.6342573691594,0.0,0.22992829482305532,0.0,0.1991345514527516,0.8578021978021978,0.37230480675218697
Mauritania,2003,94.22953762254697,0.0,0.0,-1.5688809559306425,0.0,0.0,0.4941758241758242,-0.636187730712574
Mexico,2003,44.97105470620007,1421.4061675839955,77.99138032339923,-1.0917312641970116,1.1511648590484542,0.34079438892256153,0.9375824175824176,-0.03435793501408971
Singapore,2003,140.24147391919175,0.0,0.0,0.3253459808228373,0.0,0.0,0.4941758241758242,0.31092573766416587
Suriname,2003,155.88719562396145,0.0,0.0,1.6117465493530863,0.0,0.0,0.4941758241758242,0.9541260219292904
Azerbaijan,2003,136.18101318757493,0.0,0.0,0.658953002232523,0.0,0.0,0.4941758241758242,0.47772924836900876
Australia,2003,42.777698265476914,3342.318870293388,21.03133757816171,1.592180513664744,-0.8572199346063779,0.1542580541015044,0.8186813186813187,0.870250665515492
Angola,2003,51.295435624054036,67.20990023401939,83.74549080595035,-0.6730442949265658,0.9468568693763357,-0.13483617604693443,0.18153846153846154,-0.09268923512647731
Greece,2003,64.8033924753585,636.3925337851636,2.076980818115959,0.08438350948114638,0.3238048902609518,0.019615616410348258,0.6665934065934066,0.3069307547707855
Guyana,2003,104.29250210840934,0.0,0.0,-1.183587713666625,0.0,0.0,0.4941758241758242,-0.44354110958056525
Guinea,2003,78.48983740289226,0.34884149404024006,9.194351090497026,-0.6984193417149719,-1.4705406464134367,-0.2338305406916127,0.08461538461538462,-0.6179331847555579
Honduras,2003,63.956502499457834,81.53411534046428,13.24675421221,1.4936498458383805,0.1196104064968664,0.061166942180398864,0.7217582417582418,0.987274476746036
Ghana,2003,22.251696735300268,356.94684025622735,258.89330519685876,-0.04494684434102078,-0.20858792335572846,0.055037058777532843,0.712967032967033,0.14969910304845382
Hungary,2003,123.51068417309354,55.35468074457228,1.004009146669166,1.5111690353607414,0.08315722201891743,-0.0553837349721199,0.2701098901098901,0.8532489291171212
Islamic Republic of Iran,2003,48.04748020750081,1117.788656178348,72.14461362432071,-0.17365389878609713,0.795999598390846,0.10800245329875802,0.7725274725274726,0.3041312120433624
Iraq,2003,92.83297804156993,3.3294254352089787,63.91759245254954,1.03121246894557,0.19620887537345505,-0.14149043767555936,0.17494505494505494,0.6073315260309924
Indonesia,2003,41.129989725022725,4985.961648654248,97.6172909834844,-1.0543273512991942,-0.6702546741728301,0.2948239141308324,0.9173626373626373,-0.3860058192753719
Italy,2003,37.85338451356186,2414.039827650075,152.88051084858267,0.5810074950101025,-1.0685574772103619,0.3032151363641513,0.9206593406593406,0.352990054260781
Ireland,2003,51.52426204880358,337.77888636467515,2.36070026333719,-1.3986016541628212,0.7459605845968083,0.07330709546962422,0.7382417582417582,-0.32863618268952155
Antigua and Barbuda,2003,134.63367628369977,0.0,0.0,0.37189959191229666,0.0,0.0,0.4941758241758242,0.3342025432088956
Albania,2003,74.97107819433822,87.82317264444478,3.5711580500695392,1.653304901872584,1.0291514819644199,0.0970582955344923,0.7608791208791209,1.2607464835929123
Algeria,2003,54.25458457733465,104.00881604563159,21.861404229539477,-2.0026418048258186,-0.8253748575263952,0.6207166752245865,0.9993406593406593,-0.8665936761159905
Austria,2003,72.03082804488254,950.7950054132997,4.951939676934611,1.6238187310955192,1.2539277741723107,0.07168200184314721,0.7364835164835165,1.2836399753272767
Argentina,2003,64.05943964515393,294.56590565594576,20.416481530867408,-0.16839699201783337,-1.3996237845436874,-0.2379712073173491,0.0810989010989011,-0.3397935825879838
Bahrain,2003,105.00063987264606,0.0,0.0,-0.876169456674279,0.0,0.0,0.4941758241758242,-0.28983198108439223
Belarus,2003,133.03083018987186,0.0,0.0,0.33690366982820846,0.0,0.0,0.4941758241758242,0.3167045821668515
Barbados,2003,87.33648247600809,0.0,0.0,-1.7508868623132097,0.0,0.0,0.4941758241758242,-0.7271906839038575
Bosnia and Herzegovina,2003,66.36879255533094,297.05276970085635,1.1681016784363507,0.8797562957744962,0.8246755886808294,0.12898300953131536,0.7964835164835165,0.8437583205684689
Benin,2003,158.3234565124491,0.0,0.0,1.4940183527004092,0.0,0.0,0.4941758241758242,0.8952619236029519
Cambodia,2003,60.31778690802905,84.6903387379332,15.774848341882459,0.6105218501253211,0.5404324265303646,-0.19731520995924512,0.11758241758241758,0.44862213564345876
Canada,2003,67.2920394192695,2021.072720521641,2.573508068294986,-0.013581544335686691,-0.6525083753327041,-0.1525493178606967,0.1635164835164835,-0.08823750217943913
Central African Republic,2003,122.39163361910701,0.0,0.0,-0.09800248501288268,0.0,0.0,0.4941758241758242,0.09925150474630592
Bulgaria,2003,35.48660922561028,769.8689867626917,5.875645543816649,-0.9978027656883027,-0.6788388358114383,0.2193412058948867,0.8723076923076923,-0.37297684231413136
Brazil,2003,97.74438965585638,758.1543588919245,35.125676287732865,1.6538291311474174,-0.16601853667579797,0.1384347956089942,0.8052747252747253,1.0352932758209665
Burkina Faso,2003,55.88893167726162,89.69526796437893,7.269394869903313,-0.768020402298217,-0.6237065093983567,-0.14237062025536562,0.17384615384615384,-0.4565976568749337
Cameroon,2003,82.92821589068065,4.812949166031237,3.455567325144652,-0.8907165969283259,-1.1777882796187433,-0.11026752114648186,0.20373626373626375,-0.6197950752670325
China,2003,31.127636957556238,39404.71752638691,982.6830057242511,-1.35520449717694,0.679499147851478,0.41406628167519743,0.965054945054945,-0.2521859355016908
Chad,2003,125.24887650636155,0.0,0.0,-0.056652901487852105,0.0,0.0,0.4941758241758242,0.11992629650882121
Chile,2003,17.69319183971103,2676.7886001472684,48.1652808259744,-1.4964832642664077,1.296494184205866,0.04669269922563024,0.701978021978022,-0.27834938869862397
Colombia,2003,45.01602218887908,361.1963491867925,86.52570726306661,-0.005899160574721843,-1.7315724226392257,0.32514273128890525,0.9307692307692308,-0.07003329558443688
Denmark,2003,93.2077040860059,31.305121158515895,0.0,-0.5838862576543757,0.0,0.006073960780856202,0.6481318681318682,-0.09750356838762742
Democratic Republic of Congo,2003,54.2901613867175,39.50446852348683,58.05270109967813,-0.8320746746778792,-0.5337279199623203,0.1561442914530129,0.8195604395604396,-0.2769147894632718
Dominican Republic,2003,63.97818292991433,183.58070224725319,1.9866693657412153,-0.8776609523694424,-0.017659040734207997,0.09649360010544661,0.7602197802197802,-0.21429635026562874
Czech Republic,2003,115.72155984658129,90.22908221493823,0.0,1.286466887373096,0.0,-0.013946281092369284,0.32483516483516484,0.7406839931370974
Finland,2003,146.712453661212,0.0,0.0,0.5219123902654368,0.0,0.0,0.4941758241758242,0.4092089423854657
Estonia,2003,151.30230055610912,0.0,0.0,1.274156653259035,0.0,0.0,0.4941758241758242,0.7853310738822648
Ethiopia,2003,56.95014729594257,1251.5366188079827,0.0,-0.6888247944413443,0.0,0.01818496175440032,0.6639560439560439,-0.14522558403385896
Gabon,2003,114.68196329082313,0.0,0.0,-0.24659387216944761,0.0,0.0,0.4941758241758242,0.02495581116802345
Fiji,2003,43.993721142341116,19.997529045639393,2.8842329073762585,-0.8873348395199881,-0.11536499785948313,-0.01752389442271074,0.31978021978021975,-0.3708063533978248
Germany,2003,66.51613194630794,2722.236973659143,17.502246187199017,-0.012454428758699806,-0.03371406696393331,0.06936540257961554,0.7318681318681318,0.206590411788303
Eritrea,2003,91.18412414011271,0.0,0.0,-1.6926154345771725,0.0,0.0,0.4941758241758242,-0.6980549700358389
Georgia,2003,46.16934209165122,43.67988440650828,23.97811553168372,0.3334266631940296,0.9594860023482636,-0.27604761148925794,0.053626373626373625,0.37469844415457965
France,2003,35.256407380940374,947.3029926364096,2947.7529003063646,0.5218947033787855,-0.6198936610376242,-0.19319042276501885,0.12,0.17296861948186787
Guinea-Bissau,2003,52.01098695284565,2.919724243501669,5.220605366187472,-0.5642171257534787,-1.461277199173159,-0.115305367227029,0.1997802197802198,-0.5144299367773053
